idx1,idx2,R,month,AvgHumidity,beta,AR,AC,AI,AF,ABK,AV,const,cityID,city,cityID2,TierID,date,tmax,city_coord,tmin,rhum,uwnd,vwnd,hpbl,wnd,year,ARu,ACu,s,r
Agra,2001,48.62040817,1,0.64,1.272727273,20792.4592,391.5374069,502.9653451,0.483870968,2,3077385.275,1,1,Agra,7,2,1/1/2001,22.53,Agra,7.4,31.559998,-0.38000488,-1.949997,722.9113,1.986678638,2001,20792.4592,391.5374069,1,0.8
Agra,2001,34.28740324,2,0.55,1.181818182,18713.21328,352.3836662,502.9653451,2,2,2769646.748,1,1,Agra,7,2,2/1/2001,26.3,Agra,11.41,22.700012,-1.0899963,-2.1900024,999.36163,2.446262955,2001,20792.4592,391.5374069,0.9,0.8
Agra,2001,23.60985222,3,0.45,1.181818182,18713.21328,352.3836662,502.9653451,8.433333333,2,2461908.22,1,1,Agra,7,2,3/1/2001,31,Agra,14.97998,20.410004,-1.550003,-2.0800018,1502.8307,2.594015572,2001,20792.4592,391.5374069,0.9,0.8
Agra,2001,33.97516292,4,0.35,1.090909091,17673.59032,332.8067959,502.9653451,16.6,2,2461908.22,1,1,Agra,7,2,4/1/2001,37.22,Agra,19.41998,21.339996,-1.3099976,-2.0700073,1826.3833,2.449698744,2001,20792.4592,391.5374069,0.85,0.8
Agra,2001,43.66351419,5,0.34,1.090909091,17673.59032,332.8067959,502.9653451,38.09677419,2,2461908.22,1,1,Agra,7,2,5/1/2001,39.93,Agra,23.78,37.579987,0.33999634,-1.800003,2005.633,1.831831955,2001,20792.4592,391.5374069,0.85,0.8
Agra,2001,40.95813073,6,0.46,1.181818182,17673.59032,332.8067959,502.9653451,0.333333333,0,2461908.22,1,1,Agra,7,2,6/1/2001,37.37,Agra,25.71,52.429993,0.7400055,-0.68000793,1835.3917,1.004996978,2001,20792.4592,391.5374069,0.85,0.8
Agra,2001,31.49153869,7,0.72,1.272727273,15594.3444,293.6530552,251.4826725,0.206896552,0,2461908.22,1,1,Agra,7,2,7/1/2001,33.66998,Agra,24.65,74.75,0.7799988,0.7899933,1334.0968,1.110174555,2001,20792.4592,391.5374069,0.75,0.8
Agra,2001,33.45975986,8,0.77,1.272727273,15594.3444,293.6530552,251.4826725,0.225806452,0,2461908.22,1,1,Agra,7,2,8/1/2001,34.93,Agra,24.86,63.25,1.3699951,0.3500061,1085.3186,1.413998177,2001,20792.4592,391.5374069,0.75,0.8
Agra,2001,48.56041572,9,0.67,1.272727273,15594.3444,293.6530552,251.4826725,0.933333333,0,2461908.22,1,1,Agra,7,2,9/1/2001,36,Agra,21.51,38.01001,1.0299988,-1.050003,1123.3042,1.470851396,2001,20792.4592,391.5374069,0.75,0.8
Agra,2001,48.9865276,10,0.54,1.181818182,16633.96736,313.2299255,502.9653451,10.09677419,2,2461908.22,1,1,Agra,7,2,10/1/2001,32.87,Agra,17.87,33.089996,-0.80999756,-1.1100006,1016.9677,1.374116945,2001,20792.4592,391.5374069,0.8,0.8
Agra,2001,50.90837439,11,0.56,1.181818182,20792.4592,391.5374069,502.9653451,3.233333333,2,2461908.22,1,1,Agra,7,2,11/1/2001,27.78998,Agra,12.3,29.149994,-1.0099945,-1.6000061,886.38336,1.892117441,2001,20792.4592,391.5374069,1,0.8
Agra,2001,57.12948251,12,0.64,1.272727273,20792.4592,391.5374069,502.9653451,1.290322581,2,3077385.275,1,1,Agra,7,2,12/1/2001,24.24,Agra,10.03998,33.920013,-0.8600006,-2.1100006,723.3306,2.27853101,2001,20792.4592,391.5374069,1,0.8
Agra,2011,56.53573099,1,0.64,1.272727273,27831.3685,509.4245439,954.8920388,0.580645161,2,7060963.31,1,1,Agra,7,2,1/1/2011,21.01,Agra,8.36,39.559998,-0.5200043,-1.9400024,680.5726,2.008485445,2011,27831.3685,509.4245439,1,0.8
Agra,2011,41.54505428,2,0.55,1.181818182,25048.23165,458.4820895,954.8920388,1.214285714,2,6354866.979,1,1,Agra,7,2,2/1/2011,24.66,Agra,10.97,43.160004,-0.75,-0.93000793,1029.0803,1.194744638,2011,27831.3685,509.4245439,0.9,0.8
Agra,2011,33.78184378,3,0.45,1.181818182,25048.23165,458.4820895,954.8920388,6.3,2,5648770.648,1,1,Agra,7,2,3/1/2011,31.06,Agra,15.88,28.579987,-0.93000793,-1.6800079,1409.5443,1.920245113,2011,27831.3685,509.4245439,0.9,0.8
Agra,2011,38.7023704,4,0.35,1.090909091,23656.66323,433.0108623,954.8920388,17.76666667,2,5648770.648,1,1,Agra,7,2,4/1/2011,33.9,Agra,17.72,31.76001,-2.1600037,-1.1000061,1840.8334,2.423969761,2011,27831.3685,509.4245439,0.85,0.8
Agra,2011,30.07802875,5,0.34,1.090909091,23656.66323,433.0108623,954.8920388,31.16129032,2,5648770.648,1,1,Agra,7,2,5/1/2011,40.43,Agra,24.21,32.73001,-0.3500061,-1.9700012,2018.1774,2.000852068,2011,27831.3685,509.4245439,0.85,0.8
Agra,2011,50.08754399,6,0.46,1.181818182,23656.66323,433.0108623,954.8920388,0.769230769,0,5648770.648,1,1,Agra,7,2,6/1/2011,40.71,Agra,26.51,38.579987,0.039993286,-0.7299957,2049.6208,0.731090408,2011,27831.3685,509.4245439,0.85,0.8
Agra,2011,44.55972462,7,0.72,1.272727273,20873.52638,382.0684079,477.4460194,0.9,0,5648770.648,1,1,Agra,7,2,7/1/2011,32.37,Agra,25.18,82.11,-0.020004272,1.7400055,1672.9113,1.740120487,2011,27831.3685,509.4245439,0.75,0.8
Agra,2011,42.79722675,8,0.77,1.272727273,20873.52638,382.0684079,477.4460194,0.451612903,0,5648770.648,1,1,Agra,7,2,8/1/2011,29.72,Agra,24.49,88.53999,-1.1800079,1.5299988,816.60486,1.932178815,2011,27831.3685,509.4245439,0.75,0.8
Agra,2011,19.25487437,9,0.67,1.272727273,20873.52638,382.0684079,477.4460194,0.633333333,0,5648770.648,1,1,Agra,7,2,9/1/2011,31.41,Agra,22.38,75.92999,0.6399994,-0.29000854,660.8542,0.702640865,2011,27831.3685,509.4245439,0.75,0.8
Agra,2011,64.58122788,10,0.54,1.181818182,22265.0948,407.5396351,954.8920388,13.67741935,2,5648770.648,1,1,Agra,7,2,10/1/2011,30.69,Agra,16.64,42.940002,-0.070007324,-1.5099945,865.0645,1.511616491,2011,27831.3685,509.4245439,0.8,0.8
Agra,2011,63.91753054,11,0.56,1.181818182,27831.3685,509.4245439,954.8920388,7.033333333,2,5648770.648,1,1,Agra,7,2,11/1/2011,27.69,Agra,14.01,40.72,0.13000488,-1.7799988,712.925,1.784740036,2011,27831.3685,509.4245439,1,0.8
Agra,2011,69.10044289,12,0.64,1.272727273,27831.3685,509.4245439,954.8920388,0.967741935,2,7060963.31,1,1,Agra,7,2,12/1/2011,21.3,Agra,9.03,43.109985,-1.1199951,-2.0599976,565.35486,2.344776991,2011,27831.3685,509.4245439,1,0.8
Agra1_2,2001,53.28247714,1,0.64,1.272727273,20238.79646,42.86360059,622.6399414,0.483870968,2,0,1,1,Agra,7,2,1/1/2001,22.53,Agra1_2,7.4,31.559998,-0.38000488,-1.949997,722.9113,1.986678638,2001,20238.79646,42.86360059,1,0.8
Agra1_2,2001,26.31893034,2,0.55,1.181818182,18214.91681,38.57724053,622.6399414,2,2,0,1,1,Agra,7,2,2/1/2001,26.3,Agra1_2,11.41,22.700012,-1.0899963,-2.1900024,999.36163,2.446262955,2001,20238.79646,42.86360059,0.9,0.8
Agra1_2,2001,20.27642506,3,0.45,1.181818182,18214.91681,38.57724053,622.6399414,8.433333333,2,0,1,1,Agra,7,2,3/1/2001,31,Agra1_2,14.97998,20.410004,-1.550003,-2.0800018,1502.8307,2.594015572,2001,20238.79646,42.86360059,0.9,0.8
Agra1_2,2001,37.21266714,4,0.35,1.090909091,17202.97699,36.4340605,622.6399414,16.6,2,0,1,1,Agra,7,2,4/1/2001,37.22,Agra1_2,19.41998,21.339996,-1.3099976,-2.0700073,1826.3833,2.449698744,2001,20238.79646,42.86360059,0.85,0.8
Agra1_2,2001,25.64471571,5,0.34,1.090909091,17202.97699,36.4340605,622.6399414,38.09677419,2,0,1,1,Agra,7,2,5/1/2001,39.93,Agra1_2,23.78,37.579987,0.33999634,-1.800003,2005.633,1.831831955,2001,20238.79646,42.86360059,0.85,0.8
Agra1_2,2001,46.19525468,6,0.46,1.181818182,17202.97699,36.4340605,622.6399414,0.333333333,0,0,1,1,Agra,7,2,6/1/2001,37.37,Agra1_2,25.71,52.429993,0.7400055,-0.68000793,1835.3917,1.004996978,2001,20238.79646,42.86360059,0.85,0.8
Agra1_2,2001,30.11716112,7,0.72,1.272727273,15179.09734,32.14770044,311.3199707,0.206896552,0,0,1,1,Agra,7,2,7/1/2001,33.66998,Agra1_2,24.65,74.75,0.7799988,0.7899933,1334.0968,1.110174555,2001,20238.79646,42.86360059,0.75,0.8
Agra1_2,2001,21.36752758,8,0.77,1.272727273,15179.09734,32.14770044,311.3199707,0.225806452,0,0,1,1,Agra,7,2,8/1/2001,34.93,Agra1_2,24.86,63.25,1.3699951,0.3500061,1085.3186,1.413998177,2001,20238.79646,42.86360059,0.75,0.8
Agra1_2,2001,37.97789242,9,0.67,1.272727273,15179.09734,32.14770044,311.3199707,0.933333333,0,0,1,1,Agra,7,2,9/1/2001,36,Agra1_2,21.51,38.01001,1.0299988,-1.050003,1123.3042,1.470851396,2001,20238.79646,42.86360059,0.75,0.8
Agra1_2,2001,34.0608173,10,0.54,1.181818182,16191.03717,34.29088047,622.6399414,10.09677419,2,0,1,1,Agra,7,2,10/1/2001,32.87,Agra1_2,17.87,33.089996,-0.80999756,-1.1100006,1016.9677,1.374116945,2001,20238.79646,42.86360059,0.8,0.8
Agra1_2,2001,45.94620778,11,0.56,1.181818182,20238.79646,42.86360059,622.6399414,3.233333333,2,0,1,1,Agra,7,2,11/1/2001,27.78998,Agra1_2,12.3,29.149994,-1.0099945,-1.6000061,886.38336,1.892117441,2001,20238.79646,42.86360059,1,0.8
Agra1_2,2001,57.74733873,12,0.64,1.272727273,20238.79646,42.86360059,622.6399414,1.290322581,2,0,1,1,Agra,7,2,12/1/2001,24.24,Agra1_2,10.03998,33.920013,-0.8600006,-2.1100006,723.3306,2.27853101,2001,20238.79646,42.86360059,1,0.8
Agra1_2,2011,51.36621317,1,0.64,1.272727273,27090.2733,55.76930786,1182.097194,0.580645161,2,0,1,1,Agra,7,2,1/1/2011,21.01,Agra1_2,8.36,39.559998,-0.5200043,-1.9400024,680.5726,2.008485445,2011,27090.2733,55.76930786,1,0.8
Agra1_2,2011,28.99435327,2,0.55,1.181818182,24381.24597,50.19237707,1182.097194,1.214285714,2,0,1,1,Agra,7,2,2/1/2011,24.66,Agra1_2,10.97,43.160004,-0.75,-0.93000793,1029.0803,1.194744638,2011,27090.2733,55.76930786,0.9,0.8
Agra1_2,2011,33.15073893,3,0.45,1.181818182,24381.24597,50.19237707,1182.097194,6.3,2,0,1,1,Agra,7,2,3/1/2011,31.06,Agra1_2,15.88,28.579987,-0.93000793,-1.6800079,1409.5443,1.920245113,2011,27090.2733,55.76930786,0.9,0.8
Agra1_2,2011,38.07271896,4,0.35,1.090909091,23026.73231,47.40391168,1182.097194,17.76666667,2,0,1,1,Agra,7,2,4/1/2011,33.9,Agra1_2,17.72,31.76001,-2.1600037,-1.1000061,1840.8334,2.423969761,2011,27090.2733,55.76930786,0.85,0.8
Agra1_2,2011,37.04246605,5,0.34,1.090909091,23026.73231,47.40391168,1182.097194,31.16129032,2,0,1,1,Agra,7,2,5/1/2011,40.43,Agra1_2,24.21,32.73001,-0.3500061,-1.9700012,2018.1774,2.000852068,2011,27090.2733,55.76930786,0.85,0.8
Agra1_2,2011,50.16207937,6,0.46,1.181818182,23026.73231,47.40391168,1182.097194,0.769230769,0,0,1,1,Agra,7,2,6/1/2011,40.71,Agra1_2,26.51,38.579987,0.039993286,-0.7299957,2049.6208,0.731090408,2011,27090.2733,55.76930786,0.85,0.8
Agra1_2,2011,48.71395169,7,0.72,1.272727273,20317.70498,41.8269809,591.048597,0.9,0,0,1,1,Agra,7,2,7/1/2011,32.37,Agra1_2,25.18,82.11,-0.020004272,1.7400055,1672.9113,1.740120487,2011,27090.2733,55.76930786,0.75,0.8
Agra1_2,2011,29.25826335,8,0.77,1.272727273,20317.70498,41.8269809,591.048597,0.451612903,0,0,1,1,Agra,7,2,8/1/2011,29.72,Agra1_2,24.49,88.53999,-1.1800079,1.5299988,816.60486,1.932178815,2011,27090.2733,55.76930786,0.75,0.8
Agra1_2,2011,24.34325455,9,0.67,1.272727273,20317.70498,41.8269809,591.048597,0.633333333,0,0,1,1,Agra,7,2,9/1/2011,31.41,Agra1_2,22.38,75.92999,0.6399994,-0.29000854,660.8542,0.702640865,2011,27090.2733,55.76930786,0.75,0.8
Agra1_2,2011,58.9003656,10,0.54,1.181818182,21672.21864,44.61544629,1182.097194,13.67741935,2,0,1,1,Agra,7,2,10/1/2011,30.69,Agra1_2,16.64,42.940002,-0.070007324,-1.5099945,865.0645,1.511616491,2011,27090.2733,55.76930786,0.8,0.8
Agra1_2,2011,63.34097031,11,0.56,1.181818182,27090.2733,55.76930786,1182.097194,7.033333333,2,0,1,1,Agra,7,2,11/1/2011,27.69,Agra1_2,14.01,40.72,0.13000488,-1.7799988,712.925,1.784740036,2011,27090.2733,55.76930786,1,0.8
Agra1_2,2011,56.23125618,12,0.64,1.272727273,27090.2733,55.76930786,1182.097194,0.967741935,2,0,1,1,Agra,7,2,12/1/2011,21.3,Agra1_2,9.03,43.109985,-1.1199951,-2.0599976,565.35486,2.344776991,2011,27090.2733,55.76930786,1,0.8
Agra2_10,2001,50.12244899,1,0.64,1.272727273,19950.73933,,272.9299464,0.483870968,2,1893775.554,1,1,Agra,7,2,1/1/2001,22.53,Agra2_10,7.4,31.559998,-0.38000488,-1.949997,722.9113,1.986678638,2001,19950.73933,,1,0.8
Agra2_10,2001,25.5166784,2,0.55,1.181818182,17955.6654,,272.9299464,2,2,1704397.999,1,1,Agra,7,2,2/1/2001,26.3,Agra2_10,11.41,22.700012,-1.0899963,-2.1900024,999.36163,2.446262955,2001,19950.73933,,0.9,0.8
Agra2_10,2001,21.67712879,3,0.45,1.181818182,17955.6654,,272.9299464,8.433333333,2,1515020.443,1,1,Agra,7,2,3/1/2001,31,Agra2_10,14.97998,20.410004,-1.550003,-2.0800018,1502.8307,2.594015572,2001,19950.73933,,0.9,0.8
Agra2_10,2001,34.0278677,4,0.35,1.090909091,16958.12843,,272.9299464,16.6,2,1515020.443,1,1,Agra,7,2,4/1/2001,37.22,Agra2_10,19.41998,21.339996,-1.3099976,-2.0700073,1826.3833,2.449698744,2001,19950.73933,,0.85,0.8
Agra2_10,2001,47.21643872,5,0.34,1.090909091,16958.12843,,272.9299464,38.09677419,2,1515020.443,1,1,Agra,7,2,5/1/2001,39.93,Agra2_10,23.78,37.579987,0.33999634,-1.800003,2005.633,1.831831955,2001,19950.73933,,0.85,0.8
Agra2_10,2001,31.93419462,6,0.46,1.181818182,16958.12843,,272.9299464,0.333333333,0,1515020.443,1,1,Agra,7,2,6/1/2001,37.37,Agra2_10,25.71,52.429993,0.7400055,-0.68000793,1835.3917,1.004996978,2001,19950.73933,,0.85,0.8
Agra2_10,2001,13.46733815,7,0.72,1.272727273,14963.0545,,136.4649732,0.206896552,0,1515020.443,1,1,Agra,7,2,7/1/2001,33.66998,Agra2_10,24.65,74.75,0.7799988,0.7899933,1334.0968,1.110174555,2001,19950.73933,,0.75,0.8
Agra2_10,2001,17.98348494,8,0.77,1.272727273,14963.0545,,136.4649732,0.225806452,0,1515020.443,1,1,Agra,7,2,8/1/2001,34.93,Agra2_10,24.86,63.25,1.3699951,0.3500061,1085.3186,1.413998177,2001,19950.73933,,0.75,0.8
Agra2_10,2001,29.65234485,9,0.67,1.272727273,14963.0545,,136.4649732,0.933333333,0,1515020.443,1,1,Agra,7,2,9/1/2001,36,Agra2_10,21.51,38.01001,1.0299988,-1.050003,1123.3042,1.470851396,2001,19950.73933,,0.75,0.8
Agra2_10,2001,35.06586447,10,0.54,1.181818182,15960.59146,,272.9299464,10.09677419,2,1515020.443,1,1,Agra,7,2,10/1/2001,32.87,Agra2_10,17.87,33.089996,-0.80999756,-1.1100006,1016.9677,1.374116945,2001,19950.73933,,0.8,0.8
Agra2_10,2001,35.8044664,11,0.56,1.181818182,19950.73933,,272.9299464,3.233333333,2,1515020.443,1,1,Agra,7,2,11/1/2001,27.78998,Agra2_10,12.3,29.149994,-1.0099945,-1.6000061,886.38336,1.892117441,2001,19950.73933,,1,0.8
Agra2_10,2001,53.97948218,12,0.64,1.272727273,19950.73933,,272.9299464,1.290322581,2,1893775.554,1,1,Agra,7,2,12/1/2001,24.24,Agra2_10,10.03998,33.920013,-0.8600006,-2.1100006,723.3306,2.27853101,2001,19950.73933,,1,0.8
Agra2_10,2011,51.28826532,1,0.64,1.272727273,26704.69967,,518.1641947,0.580645161,2,4345208.191,1,1,Agra,7,2,1/1/2011,21.01,Agra2_10,8.36,39.559998,-0.5200043,-1.9400024,680.5726,2.008485445,2011,26704.69967,,1,0.8
Agra2_10,2011,37.31285081,2,0.55,1.181818182,24034.2297,,518.1641947,1.214285714,2,3910687.372,1,1,Agra,7,2,2/1/2011,24.66,Agra2_10,10.97,43.160004,-0.75,-0.93000793,1029.0803,1.194744638,2011,26704.69967,,0.9,0.8
Agra2_10,2011,32.34848699,3,0.45,1.181818182,24034.2297,,518.1641947,6.3,2,3476166.553,1,1,Agra,7,2,3/1/2011,31.06,Agra2_10,15.88,28.579987,-0.93000793,-1.6800079,1409.5443,1.920245113,2011,26704.69967,,0.9,0.8
Agra2_10,2011,36.83452476,4,0.35,1.090909091,22698.99472,,518.1641947,17.76666667,2,3476166.553,1,1,Agra,7,2,4/1/2011,33.9,Agra2_10,17.72,31.76001,-2.1600037,-1.1000061,1840.8334,2.423969761,2011,26704.69967,,0.85,0.8
Agra2_10,2011,39.12230824,5,0.34,1.090909091,22698.99472,,518.1641947,31.16129032,2,3476166.553,1,1,Agra,7,2,5/1/2011,40.43,Agra2_10,24.21,32.73001,-0.3500061,-1.9700012,2018.1774,2.000852068,2011,26704.69967,,0.85,0.8
Agra2_10,2011,60.78318798,6,0.46,1.181818182,22698.99472,,518.1641947,0.769230769,0,3476166.553,1,1,Agra,7,2,6/1/2011,40.71,Agra2_10,26.51,38.579987,0.039993286,-0.7299957,2049.6208,0.731090408,2011,26704.69967,,0.85,0.8
Agra2_10,2011,28.35735607,7,0.72,1.272727273,20028.52475,,259.0820974,0.9,0,3476166.553,1,1,Agra,7,2,7/1/2011,32.37,Agra2_10,25.18,82.11,-0.020004272,1.7400055,1672.9113,1.740120487,2011,26704.69967,,0.75,0.8
Agra2_10,2011,42.79722675,8,0.77,1.272727273,20028.52475,,259.0820974,0.451612903,0,3476166.553,1,1,Agra,7,2,8/1/2011,29.72,Agra2_10,24.49,88.53999,-1.1800079,1.5299988,816.60486,1.932178815,2011,26704.69967,,0.75,0.8
Agra2_10,2011,18.42695699,9,0.67,1.272727273,20028.52475,,259.0820974,0.633333333,0,3476166.553,1,1,Agra,7,2,9/1/2011,31.41,Agra2_10,22.38,75.92999,0.6399994,-0.29000854,660.8542,0.702640865,2011,26704.69967,,0.75,0.8
Agra2_10,2011,60.31916527,10,0.54,1.181818182,21363.75974,,518.1641947,13.67741935,2,3476166.553,1,1,Agra,7,2,10/1/2011,30.69,Agra2_10,16.64,42.940002,-0.070007324,-1.5099945,865.0645,1.511616491,2011,26704.69967,,0.8,0.8
Agra2_10,2011,62.74729752,11,0.56,1.181818182,26704.69967,,518.1641947,7.033333333,2,3476166.553,1,1,Agra,7,2,11/1/2011,27.69,Agra2_10,14.01,40.72,0.13000488,-1.7799988,712.925,1.784740036,2011,26704.69967,,1,0.8
Agra2_10,2011,57.63808895,12,0.64,1.272727273,26704.69967,,518.1641947,0.967741935,2,4345208.191,1,1,Agra,7,2,12/1/2011,21.3,Agra2_10,9.03,43.109985,-1.1199951,-2.0599976,565.35486,2.344776991,2011,26704.69967,,1,0.8
Agra2_15,2001,42.43265307,1,0.64,1.272727273,,,0.378229381,0.483870968,2,0,1,1,Agra,7,2,1/1/2001,22.53,Agra2_15,7.4,35.5,-0.38000488,-1.949997,722.9113,1.986678638,2001,,,1,0.8
Agra2_15,2001,32.16270233,2,0.55,1.181818182,,,0.378229381,2,2,0,1,1,Agra,7,2,2/1/2001,26.3,Agra2_15,11.41,28.589996,-1.0899963,-2.1900024,999.36163,2.446262955,2001,,,0.9,0.8
Agra2_15,2001,28.11259677,3,0.45,1.181818182,,,0.378229381,8.433333333,2,0,1,1,Agra,7,2,3/1/2001,31,Agra2_15,14.97998,26.839996,-1.550003,-2.0800018,1502.8307,2.594015572,2001,,,0.9,0.8
Agra2_15,2001,41.23521303,4,0.35,1.090909091,,,0.378229381,16.6,2,0,1,1,Agra,7,2,4/1/2001,37.22,Agra2_15,19.41998,25.809998,-1.3099976,-2.0700073,1826.3833,2.449698744,2001,,,0.85,0.8
Agra2_15,2001,24.24396443,5,0.34,1.090909091,,,0.378229381,38.09677419,2,0,1,1,Agra,7,2,5/1/2001,39.93,Agra2_15,23.78,36.559998,0.33999634,-1.800003,2005.633,1.831831955,2001,,,0.85,0.8
Agra2_15,2001,37.56602238,6,0.46,1.181818182,,,0.378229381,0.333333333,0,0,1,1,Agra,7,2,6/1/2001,37.37,Agra2_15,25.71,57.559998,0.7400055,-0.68000793,1835.3917,1.004996978,2001,,,0.85,0.8
Agra2_15,2001,28.41982326,7,0.72,1.272727273,,,0.189114691,0.206896552,0,0,1,1,Agra,7,2,7/1/2001,33.66998,Agra2_15,24.65,77.81,0.7799988,0.7899933,1334.0968,1.110174555,2001,,,0.75,0.8
Agra2_15,2001,24.19050379,8,0.77,1.272727273,,,0.189114691,0.225806452,0,0,1,1,Agra,7,2,8/1/2001,34.93,Agra2_15,24.86,71.17,1.3699951,0.3500061,1085.3186,1.413998177,2001,,,0.75,0.8
Agra2_15,2001,32.50832965,9,0.67,1.272727273,,,0.189114691,0.933333333,0,0,1,1,Agra,7,2,9/1/2001,36,Agra2_15,21.51,47.619995,1.0299988,-1.050003,1123.3042,1.470851396,2001,,,0.75,0.8
Agra2_15,2001,34.33331941,10,0.54,1.181818182,,,0.378229381,10.09677419,2,0,1,1,Agra,7,2,10/1/2001,32.87,Agra2_15,17.87,38.850006,-0.80999756,-1.1100006,1016.9677,1.374116945,2001,,,0.8,0.8
Agra2_15,2001,34.43463113,11,0.56,1.181818182,,,0.378229381,3.233333333,2,0,1,1,Agra,7,2,11/1/2001,27.78998,Agra2_15,12.3,32.850006,-1.0099945,-1.6000061,886.38336,1.892117441,2001,,,1,0.8
Agra2_15,2001,51.11170466,12,0.64,1.272727273,,,0.378229381,1.290322581,2,0,1,1,Agra,7,2,12/1/2001,24.24,Agra2_15,10.03998,37.380005,-0.8600006,-2.1100006,723.3306,2.27853101,2001,,,1,0.8
Agra2_15,2011,67.89934021,1,0.64,1.272727273,,,0.718077753,0.580645161,2,0,1,1,Agra,7,2,1/1/2011,21.01,Agra2_15,8.36,44.579987,-0.5200043,-1.9400024,680.5726,2.008485445,2011,,,1,0.8
Agra2_15,2011,37.37095469,2,0.55,1.181818182,,,0.718077753,1.214285714,2,0,1,1,Agra,7,2,2/1/2011,24.66,Agra2_15,10.97,46.25,-0.75,-0.93000793,1029.0803,1.194744638,2011,,,0.9,0.8
Agra2_15,2011,34.64152006,3,0.45,1.181818182,,,0.718077753,6.3,2,0,1,1,Agra,7,2,3/1/2011,31.06,Agra2_15,15.88,33.45999,-0.93000793,-1.6800079,1409.5443,1.920245113,2011,,,0.9,0.8
Agra2_15,2011,43.51157663,4,0.35,1.090909091,,,0.718077753,17.76666667,2,0,1,1,Agra,7,2,4/1/2011,33.9,Agra2_15,17.72,35,-2.1600037,-1.1000061,1840.8334,2.423969761,2011,,,0.85,0.8
Agra2_15,2011,29.63824034,5,0.34,1.090909091,,,0.718077753,31.16129032,2,0,1,1,Agra,7,2,5/1/2011,40.43,Agra2_15,24.21,34.429993,-0.3500061,-1.9700012,2018.1774,2.000852068,2011,,,0.85,0.8
Agra2_15,2011,49.05366866,6,0.46,1.181818182,,,0.718077753,0.769230769,0,0,1,1,Agra,7,2,6/1/2011,40.71,Agra2_15,26.51,44.380005,0.039993286,-0.7299957,2049.6208,0.731090408,2011,,,0.85,0.8
Agra2_15,2011,43.71966949,7,0.72,1.272727273,,,0.359038877,0.9,0,0,1,1,Agra,7,2,7/1/2011,32.37,Agra2_15,25.18,87.16,-0.020004272,1.7400055,1672.9113,1.740120487,2011,,,0.75,0.8
Agra2_15,2011,18.47529128,8,0.77,1.272727273,,,0.359038877,0.451612903,0,0,1,1,Agra,7,2,8/1/2011,29.72,Agra2_15,24.49,91.06,-1.1800079,1.5299988,816.60486,1.932178815,2011,,,0.75,0.8
Agra2_15,2011,15.59602899,9,0.67,1.272727273,,,0.359038877,0.633333333,0,0,1,1,Agra,7,2,9/1/2011,31.41,Agra2_15,22.38,77.649994,0.6399994,-0.29000854,660.8542,0.702640865,2011,,,0.75,0.8
Agra2_15,2011,56.16663052,10,0.54,1.181818182,,,0.718077753,13.67741935,2,0,1,1,Agra,7,2,10/1/2011,30.69,Agra2_15,16.64,49.300003,-0.070007324,-1.5099945,865.0645,1.511616491,2011,,,0.8,0.8
Agra2_15,2011,67.92969423,11,0.56,1.181818182,,,0.718077753,7.033333333,2,0,1,1,Agra,7,2,11/1/2011,27.69,Agra2_15,14.01,44.26001,0.13000488,-1.7799988,712.925,1.784740036,2011,,,1,0.8
Agra2_15,2011,68.29988414,12,0.64,1.272727273,,,0.718077753,0.967741935,2,0,1,1,Agra,7,2,12/1/2011,21.3,Agra2_15,9.03,42.660004,-1.1199951,-2.0599976,565.35486,2.344776991,2011,,,1,0.8
Ahmedabad,2001,21.05672062,1,0.5,1.181818182,25638.14168,1257.701512,3304.625247,4.032258065,19,7478303.095,1,2,Ahmedabad,8,2,1/1/2001,27.36,Ahmedabad,9.34,23.399994,-1.6699982,-2.699997,719.8306,3.174724837,2001,25638.14168,1257.701512,1,0.8
Ahmedabad,2001,25.50767066,2,0.43,1.181818182,23074.32751,1131.931361,3304.625247,2.714285714,19,6730472.785,1,2,Ahmedabad,8,2,2/1/2001,31.55,Ahmedabad,11.47,20.559998,-0.19999695,-1.9700012,914.0089,1.980127144,2001,25638.14168,1257.701512,0.9,0.8
Ahmedabad,2001,27.84912034,3,0.34,1.090909091,23074.32751,1131.931361,3304.625247,2.766666667,19,5982642.476,1,2,Ahmedabad,8,2,3/1/2001,35.66998,Ahmedabad,17.49,27.730011,0.7799988,-1.2299957,1501.7742,1.456464057,2001,25638.14168,1257.701512,0.9,0.8
Ahmedabad,2001,21.55608726,4,0.35,1.090909091,21792.42043,1069.046285,3304.625247,3.9,19,5982642.476,1,2,Ahmedabad,8,2,4/1/2001,40.25,Ahmedabad,21.84,28.5,3.3600006,-0.08000183,1712.3334,3.360952889,2001,25638.14168,1257.701512,0.85,0.8
Ahmedabad,2001,23.41621119,5,0.42,1.181818182,21792.42043,1069.046285,3304.625247,1.258064516,19,5982642.476,1,2,Ahmedabad,8,2,5/1/2001,39.99,Ahmedabad,27.68,47.39,5.6600037,2.7799988,1479.3186,6.305873073,2001,25638.14168,1257.701512,0.85,0.8
Ahmedabad,2001,42.45865589,6,0.58,1.181818182,21792.42043,1069.046285,3304.625247,0.4,0,5982642.476,1,2,Ahmedabad,8,2,6/1/2001,36.53,Ahmedabad,26.93,63.210007,5.0200043,2.9199982,1300.4833,5.80748075,2001,25638.14168,1257.701512,0.85,0.8
